MAT,MAP,SOC,pH,Clay,Duration,C_input,N_input,Planting_system,Return,Tillage,Irrigation,Topdressing
14.9833335876465,555.099975585938,5.53400039672852,7.97300004959106,17.8500003814697,1,3667.22399001625,250.24338,Wheat,SDB,CT,OI,Yes
14.7166662216187,566.099975585938,7.35700011253357,7.98699998855591,30.3400001525879,1,3544.4670860875,236.639595,Wheat,SDB,CT,OI,Yes
14.7166662216187,566.099975585938,5.06900012493134,8.14700031280518,12.1199998855591,1,3681.93351188875,287.40498,Wheat,SDB,CT,OI,Yes
14.7166662216187,566.099975585938,5.39200007915497,8.0959997177124,14.1599998474121,1,3709.8041730025,252.45369,Wheat,SDB,CT,OI,Yes
14.9416666030884,546.799987792969,6.12100005149841,7.99700021743774,19.0200004577637,1,3690.3145719625,292.68921,Wheat,SDB,CT,OI,Yes
14.6000003814697,569.200012207031,4.63899999856949,8.11499977111816,12.1000003814697,1,3037.30275,240.725659822102,Wheat,SDB,CT,OI,Yes
14.6000003814697,569.200012207031,5.69800019264221,8.05399990081787,16.0799999237061,1,3587.35983333333,240.725659822102,Wheat,SDB,CT,OI,Yes
14.7166662216187,566.099975585938,5.13300001621246,8.10999965667725,13.25,1,4003.88109739375,275.597355,Wheat,SDB,CT,OI,Yes
10.8333339691162,660.700012207031,6.37600004673004,7.9520001411438,21.3199996948242,1,3191.92,140.454957655258,Wheat,SDB,CT,OI,Yes
9.875,651.299987792969,6.32699966430664,8.01399993896484,20.3700008392334,1,2754.544,140.454957655258,Wheat,SDB,CT,OI,Yes
